Date,Time,Latitude,Longitude,Depth[km],Magnitude(ML),Event_type,N.Stations,ID
2008/07/27,07:00:14.090000,53.2982,-168.1904,11.03,2.6,LP,7,ok08_894
2008/07/27,07:04:54.830000,53.4443,-168.0444,1.73,2.33,LP,7,ok08_895
2008/07/27,07:43:14.270000,53.4168,-168.1536,4.7,1.89,VT,7,ok08_896
2008/07/27,07:47:49.860000,53.4396,-168.1144,3.89,2.27,LP,15,ok08_897
2008/07/27,07:51:56.380000,53.4369,-168.109,4.49,2.14,LP,10,ok08_898
2008/07/27,08:00:39.230000,53.3894,-167.997,11.73,2.35,LP,6,ok08_899
2008/07/27,08:10:36.490000,53.1853,-168.0254,14.63,2.56,LP,7,ok08_901
2008/07/27,08:12:24.930000,53.4414,-168.0954,2.39,1.95,LP,6,ok08_902
2008/07/27,08:15:56.440000,53.4114,-168.1792,6.1,1.54,VT,5,ok08_903
2008/07/27,08:18:31.760000,53.4387,-168.0966,3.39,2.14,LP,7,ok08_904
2008/07/27,08:24:20.280000,53.4349,-168.1,4.09,2.28,LP,4,ok08_905
2008/07/27,08:29:35.720000,53.4316,-168.0937,0.39,1.94,LP,7,ok08_906
2008/07/27,08:30:53.220000,53.4662,-168.0452,3.53,2.17,LP,7,ok08_907
2008/07/27,08:31:27.570000,53.4179,-168.106,12.33,2.08,LP,6,ok08_908
2008/07/27,08:35:57.590000,53.4171,-168.1657,5.4,2.02,LP,4,ok08_910
2008/07/27,08:50:04.580000,53.4424,-168.1254,7.3,1.97,LP,7,ok08_911
2008/07/27,08:53:11.330000,53.4912,-168.2359,12.43,2.29,LP,7,ok08_912
2008/07/27,09:03:16.680000,53.415,-168.1659,5.9,1.5,LP,5,ok08_913
2008/07/27,09:05:32.770000,53.4121,-168.1828,3.6,1.45,LP,5,ok08_915
2008/07/27,09:13:34.090000,53.4063,-168.1954,3.6,1.68,VT,6,ok08_916
2008/07/27,09:25:06.120000,53.4413,-168.0788,6.19,2.01,VT,10,ok08_917
2008/07/27,09:39:28.400000,53.4368,-168.108,5.19,1.99,LP,7,ok08_919
2008/07/27,09:44:28.560000,53.438,-168.1236,6.19,2.13,LP,4,ok08_920
2008/07/27,09:46:39.580000,53.4316,-168.1291,5.03,2.04,LP,7,ok08_921
2008/07/27,09:47:39.430000,53.3347,-168.1091,15.63,2.53,LP,6,ok08_923
2008/07/27,09:55:10.670000,53.4334,-168.1106,7.63,1.8,LP,5,ok08_924
2008/07/27,09:55:54.640000,53.4732,-168.1539,5.03,1.88,LP,4,ok08_925
2008/07/27,09:56:39.700000,53.4202,-168.0605,14.33,2.04,LP,4,ok08_926
2008/07/27,10:26:10.800000,53.4409,-168.0996,2.39,2.06,LP,7,ok08_928
2008/07/27,10:41:51.340000,53.4302,-168.105,-0.21,2.01,LP,6,ok08_931
2008/07/27,10:56:01.700000,53.4576,-168.1308,3.89,1.89,VT,13,ok08_934
2008/07/27,11:11:07.520000,53.4322,-168.1284,17.63,2.15,LP,5,ok08_935
2008/07/27,11:30:59.120000,53.4597,-168.1026,5.69,2.25,LP,10,ok08_936
2008/07/27,11:38:57.440000,53.4354,-168.103,2.69,1.92,LP,3,ok08_937
2008/07/27,11:39:53.560000,53.4225,-168.1007,4.29,1.93,LP,5,ok08_938
2008/07/27,12:01:26.190000,53.4273,-168.1455,7.2,1.61,VT,5,ok08_939
2008/07/27,12:08:55.630000,53.4424,-168.109,2.29,2.15,LP,8,ok08_940
2008/07/27,12:31:18.720000,53.3537,-168.1497,13.23,2.8,LP,5,ok08_941
2008/07/27,12:34:38.360000,53.4598,-168.0182,4.63,2.18,LP,7,ok08_943
2008/07/27,12:45:33.030000,53.4339,-168.0179,8.83,2.14,LP,7,ok08_944
2008/07/27,12:46:04.520000,53.4972,-168.181,12.49,2.5,LP,5,ok08_945
2008/07/27,12:58:06.300000,53.4373,-168.1715,3.09,1.84,VT,10,ok08_946
2008/07/27,13:35:46.620000,53.4319,-168.0189,4.83,1.94,VT,5,ok08_947
2008/07/27,13:58:36.660000,53.3908,-168.0962,4.33,2.08,LP,7,ok08_949
2008/07/27,13:59:53.220000,53.4827,-168.1404,12.03,2.13,LP,7,ok08_950
2008/07/27,14:03:38.950000,53.4738,-168.2179,17.29,3.07,LP,6,ok08_951
2008/07/27,14:06:45.830000,53.3948,-168.08,5.6,1.72,VT,5,ok08_952
2008/07/27,14:12:54.160000,53.4868,-168.031,1.53,2.37,LP,6,ok08_955
2008/07/27,14:23:21.650000,53.4016,-168.1567,2.7,1.71,VT,6,ok08_957
2008/07/27,14:29:58.500000,53.4178,-168.1325,1.53,2.01,LP,5,ok08_958
2008/07/27,14:41:11.770000,53.4044,-168.199,4.1,1.53,VT,6,ok08_960
2008/07/27,15:22:01.700000,53.424,-168.0504,3.09,1.77,VT,4,ok08_962
2008/07/27,15:31:37.600000,53.4635,-168.2034,4.63,2.57,LP,7,ok08_963
2008/07/27,16:13:40.370000,53.4258,-168.0701,10.43,2.62,LP,7,ok08_965
2008/07/27,16:18:03.030000,53.4436,-168.0899,2.09,2.48,LP,15,ok08_966
2008/07/27,16:22:02.430000,53.4141,-168.2027,3.5,1.52,VT,5,ok08_967
2008/07/27,16:42:52.130000,53.4125,-168.1904,4.5,1.8,VT,5,ok08_968
2008/07/27,16:43:37.520000,53.4827,-168.1081,4.83,2.43,LP,7,ok08_969
2008/07/27,16:44:37.620000,53.4069,-168.0364,14.23,2.74,LP,6,ok08_971
2008/07/27,17:16:13.260000,53.4637,-168.1144,1.13,2.26,LP,6,ok08_974
2008/07/27,17:16:48.240000,53.4454,-168.1061,3.19,2.34,LP,14,ok08_975
2008/07/27,17:25:57.720000,53.378,-168.0687,4.63,2.21,LP,6,ok08_977
2008/07/27,17:33:10.140000,53.4314,-168.1034,3.69,2.35,LP,12,ok08_979
2008/07/27,17:36:32.400000,53.4674,-168.0891,1.99,2.04,VT,14,ok08_980
2008/07/27,18:02:18.680000,53.3973,-168.2009,2.3,2.0,VT,9,ok08_983
2008/07/27,18:22:52.080000,53.4128,-168.1812,7.03,2.18,LP,7,ok08_984
2008/07/27,19:00:53.420000,53.4316,-168.1364,3.89,2.49,LP,6,ok08_986
2008/07/27,19:12:05.840000,53.4296,-168.1338,18.03,2.84,LP,6,ok08_987
2008/07/27,19:13:05.840000,53.4753,-168.1114,6.79,2.36,LP,6,ok08_988
2008/07/27,19:51:07.640000,53.4209,-168.2229,2.7,1.75,VT,5,ok08_989
2008/07/27,20:10:51.840000,53.4013,-168.2038,3.2,1.24,VT,4,ok08_990
2008/07/27,20:20:09.540000,53.4273,-168.1566,10.1,1.92,VT,7,ok08_991
2008/07/27,20:20:45.520000,53.4171,-168.1249,9.59,2.08,LP,3,ok08_992
2008/07/27,21:38:32.240000,53.4081,-168.1699,1.0,1.96,VT,15,ok08_993
2008/07/27,22:09:40.920000,53.3977,-168.2117,2.7,1.64,LP,4,ok08_994
2008/07/27,23:16:02.880000,53.4375,-168.1215,9.03,2.21,LP,10,ok08_996
2008/07/27,23:20:30.600000,53.4647,-168.3107,10.73,2.33,LP,6,ok08_997
2008/07/27,23:50:16.160000,53.3808,-168.1264,2.5,2.28,VT,8,ok08_999
2008/07/28,01:22:01.280000,53.3983,-168.1069,13.03,2.1,VT,3,ok08_1000
2008/07/28,01:26:12.520000,53.4064,-168.2086,2.3,1.73,VT,5,ok08_1001
2008/07/28,01:42:46.390000,53.4029,-168.1961,3.3,1.83,VT,6,ok08_1003
2008/07/28,03:47:56.900000,53.394,-167.9989,15.23,2.47,LP,7,ok08_1004
2008/07/28,03:52:13.190000,53.3979,-168.2124,2.6,1.59,VT,5,ok08_1005
2008/07/28,03:55:44.490000,53.4395,-168.1795,4.2,2.65,VT,18,ok08_1006
2008/07/28,04:01:54.170000,53.4071,-168.0812,1.43,2.07,LP,6,ok08_1007
2008/07/28,04:20:53.680000,53.4453,-168.1008,5.99,2.56,LP,13,ok08_1008
2008/07/28,07:51:31.300000,53.4181,-168.1895,3.9,2.46,VT,18,ok08_1009
2008/07/28,08:37:52.640000,53.4309,-168.104,12.79,2.37,LP,3,ok08_1010
2008/07/28,09:00:18.170000,53.4057,-168.1985,3.1,1.86,VT,5,ok08_1011
2008/07/28,09:50:36,53.4082,-168.0857,10.49,2.3,LP,4,ok08_1012
2008/07/28,09:52:02.950000,53.4228,-168.1138,7.93,2.02,LP,3,ok08_1013
2008/07/28,09:52:51.560000,53.3962,-168.2071,2.6,,LP,4,ok08_1014
2008/07/28,09:58:16.870000,53.3976,-168.2065,2.7,2.12,LP,5,ok08_1015
2008/07/28,12:04:17.800000,53.3578,-168.0612,15.23,2.31,LP,5,ok08_1017
2008/07/28,12:09:53.890000,53.4061,-168.1848,3.1,2.13,VT,8,ok08_1018
2008/07/28,13:21:50.840000,53.3889,-168.1413,12.3,1.94,VT,5,ok08_667
2008/07/28,15:29:59.580000,53.2533,-168.166,10.73,2.71,VT,5,ok08_1020
2008/07/28,15:36:21.120000,53.2334,-168.1064,15.83,2.47,LP,3,ok08_1021
2008/07/28,15:38:13.640000,53.4306,-168.1852,3.7,1.92,VT,5,ok08_1022
2008/07/28,16:20:07.630000,53.4075,-168.1281,3.4,2.08,VT,7,ok08_1023
2008/07/28,16:41:35.250000,53.4034,-168.2032,3.2,2.32,LP,6,ok08_1024
2008/07/28,17:07:12.620000,53.4385,-168.1906,5.5,1.77,VT,7,ok08_1025
2008/07/28,17:45:08.160000,53.4425,-168.0654,9.99,1.84,VT,3,ok08_1026
2008/07/28,18:14:47.560000,53.4596,-168.0848,13.23,1.87,LP,3,ok08_1027
2008/07/28,18:23:30.080000,53.416,-168.0925,9.23,2.04,LP,7,ok08_1028
2008/07/28,19:28:55.280000,53.4134,-168.1308,6.6,1.82,VT,5,ok08_1030
2008/07/28,19:35:15.920000,53.4222,-168.1239,4.59,1.83,VT,9,ok08_1031
2008/07/28,20:26:10.120000,53.507,-168.0613,17.23,,LP,3,ok08_1033
2008/07/28,20:36:27.040000,53.405,-168.2032,3.3,1.12,VT,5,ok08_1034
2008/07/28,20:55:00,53.4324,-168.1527,13.8,2.02,VT,7,ok08_1035
2008/07/28,20:56:43.160000,53.4002,-168.2078,3.8,1.69,LP,4,ok08_1036
2008/07/28,21:19:13.720000,53.3379,-168.0902,13.43,2.23,LP,4,ok08_1037
2008/07/28,22:44:53.920000,53.4168,-168.1714,4.2,1.37,VT,5,ok08_1039
2008/07/28,23:04:40.580000,53.447,-168.0984,2.99,1.62,LP,4,ok08_1040
2008/07/28,23:24:32.480000,53.3335,-167.8864,14.43,2.01,LP,5,ok08_1041
2008/07/28,23:44:02.180000,53.4762,-168.0969,2.79,1.89,LP,4,ok08_1042
2008/07/28,23:44:55.400000,53.3372,-168.0912,7.73,2.04,VT,6,ok08_1043
2008/07/29,01:02:48.480000,53.4358,-168.2146,4.23,1.49,VT,5,ok08_1044
2008/07/29,01:04:47.340000,53.4116,-168.1948,3.6,1.43,VT,5,ok08_1045
2008/07/29,01:24:52.590000,53.3777,-167.994,15.63,2.14,VT,5,ok08_1046
2008/07/29,02:38:03.520000,53.3886,-168.1051,4.03,1.55,VT,5,ok08_1048
2008/07/29,02:59:45.790000,53.3836,-168.0815,11.93,1.83,VT,7,ok08_1049
2008/07/29,03:21:32.550000,53.4072,-168.0854,1.73,2.15,LP,11,ok08_1050
2008/07/29,03:30:24.530000,53.4118,-168.1453,3.2,1.54,VT,7,ok08_1051
2008/07/29,05:07:10.440000,53.5357,-168.2737,9.03,1.65,VT,7,ok08_1054
2008/07/29,05:09:45.620000,53.3195,-167.9996,10.03,,LP,3,ok08_1055
2008/07/29,05:34:48.420000,53.3841,-168.1018,4.53,1.68,LP,5,ok08_1056
2008/07/29,05:35:31.090000,53.4194,-168.1771,3.3,1.51,VT,6,ok08_1057
2008/07/29,05:42:50.900000,53.3631,-168.0806,4.53,2.08,LP,6,ok08_1058
2008/07/29,07:45:31.480000,53.4059,-168.1196,4.93,1.87,LP,4,ok08_1062
2008/07/29,08:33:12.530000,53.4174,-168.1331,3.6,1.66,VT,5,ok08_1067
2008/07/29,08:42:56.070000,53.3732,-168.1466,25.03,2.42,LP,3,ok08_1068
2008/07/29,08:52:10.520000,53.4171,-167.989,0.73,1.76,VT,3,ok08_1070
2008/07/29,09:11:25.700000,53.4299,-168.1408,2.6,1.39,VT,4,ok08_1071
2008/07/29,09:56:15.720000,53.4165,-168.0285,6.23,2.01,LP,6,ok08_1072
2008/07/29,11:01:53.880000,53.4525,-168.2156,9.43,2.37,LP,7,ok08_1076
2008/07/29,11:27:47.770000,53.4416,-167.992,17.33,2.09,LP,5,ok08_1077
2008/07/29,11:38:11.510000,53.3938,-168.0873,12.63,2.22,LP,5,ok08_1078
2008/07/29,12:03:16.850000,53.3856,-168.0816,5.13,1.54,VT,7,ok08_1079
2008/07/29,12:25:21.630000,53.3941,-168.0632,12.83,1.88,VT,7,ok08_1080
2008/07/29,12:28:03.990000,53.4921,-168.0081,7.53,2.24,LP,7,ok08_1081
2008/07/29,12:51:09.110000,53.4361,-168.2176,5.33,1.92,LP,6,ok08_1082
2008/07/29,13:55:20.470000,53.3889,-168.1263,5.3,2.08,LP,5,ok08_1083
2008/07/29,14:03:48.600000,53.4173,-168.1163,4.43,1.95,LP,6,ok08_1084
2008/07/29,14:51:14.100000,53.4335,-168.1226,-0.21,1.2,VT,4,ok08_1085
2008/07/29,15:51:43.040000,53.4015,-168.1417,6.0,1.64,VT,7,ok08_1086
2008/07/29,16:16:42.180000,53.3785,-168.246,2.83,1.4,VT,8,ok08_1087
2008/07/29,16:20:32.300000,53.3683,-168.1174,3.53,2.13,VT,12,ok08_1088
2008/07/29,17:07:51.500000,53.3845,-168.1472,4.53,1.78,VT,6,ok08_1089
2008/07/29,18:06:15.460000,53.4329,-168.2283,0.7,0.94,VT,4,ok08_1090
2008/07/29,18:45:34.760000,53.4059,-168.0906,1.73,1.99,LP,6,ok08_1091
2008/07/29,19:14:33.800000,53.3974,-168.0805,1.73,2.14,LP,6,ok08_1092
2008/07/29,19:29:31.840000,53.4509,-168.1352,2.73,2.05,LP,5,ok08_1093
2008/07/29,19:42:20.580000,53.4117,-168.1893,2.5,1.44,VT,5,ok08_1094
2008/07/29,20:35:39.840000,53.4112,-168.1759,3.0,1.29,VT,4,ok08_1096
2008/07/29,20:56:18.080000,53.4081,-168.1113,4.53,1.36,VT,4,ok08_1098
2008/07/29,21:39:28.160000,53.3953,-168.0521,3.23,1.75,VT,13,ok08_1099
2008/07/29,21:54:54.840000,53.4659,-168.0697,13.63,2.04,VT,6,ok08_1100
2008/07/29,22:51:25.120000,53.4383,-168.1718,7.93,1.81,LP,6,ok08_1101
2008/07/29,23:35:33.040000,53.4443,-168.1676,5.2,1.42,VT,5,ok08_1103
2008/07/30,01:10:06.730000,53.3896,-168.1812,-0.2,1.6,VT,5,ok08_1104
2008/07/30,02:14:44.380000,53.4167,-168.084,1.93,1.86,LP,7,ok08_1106
2008/07/30,02:30:00.470000,53.4231,-168.0732,6.93,2.1,LP,4,ok08_1107
2008/07/30,02:32:47.220000,53.3781,-168.1284,10.13,,LP,4,ok08_1108
2008/07/30,02:38:16,53.4085,-168.176,0.6,1.54,VT,9,ok08_1109
2008/07/30,02:56:30.060000,53.4481,-168.0745,8.99,1.79,LP,3,ok08_1111
2008/07/30,04:03:05.660000,53.3902,-168.1494,3.83,1.18,VT,5,ok08_1112
2008/07/30,04:13:53.550000,53.3809,-168.1566,4.23,1.33,VT,5,ok08_1113
2008/07/30,05:21:23.370000,53.4195,-168.0929,3.29,2.15,LP,8,ok08_1115
2008/07/30,06:43:09.020000,53.435,-168.0791,-0.11,2.04,LP,12,ok08_1116
2008/07/30,06:45:19.520000,53.4373,-168.0644,1.19,2.47,LP,6,ok08_1117
2008/07/30,07:00:14.190000,53.394,-168.0778,1.23,2.42,LP,7,ok08_1118
2008/07/30,07:37:33.860000,53.4034,-168.0852,3.43,2.27,LP,7,ok08_1120
2008/07/30,08:28:58.490000,53.3626,-168.0268,13.43,2.46,LP,7,ok08_1121
2008/07/30,08:43:43.220000,53.4278,-168.0995,1.83,2.29,LP,7,ok08_1122
2008/07/30,09:53:45.610000,53.4352,-168.0964,0.39,2.42,LP,4,ok08_1127
2008/07/30,09:56:05.020000,53.4453,-168.103,4.09,2.5,LP,5,ok08_1128
2008/07/30,10:07:02.530000,53.4383,-168.0599,0.69,2.2,LP,5,ok08_1129
2008/07/30,10:10:24.230000,53.4333,-168.0645,-0.21,2.22,LP,11,ok08_1130
2008/07/30,10:11:51.640000,53.4368,-168.1523,6.63,2.92,LP,7,ok08_1131
2008/07/30,10:31:00.580000,53.4693,-168.2551,6.53,3.14,LP,6,ok08_1136
2008/07/30,10:38:38.500000,53.4042,-168.0881,1.33,2.42,LP,6,ok08_1138
2008/07/30,10:45:32.930000,53.3562,-168.0771,8.63,2.27,VT,7,ok08_1140
2008/07/30,10:47:05.810000,53.3918,-168.0877,7.73,2.41,LP,5,ok08_1141
2008/07/30,10:59:47.500000,53.4522,-168.1758,2.53,1.86,LP,4,ok08_1144
2008/07/30,11:01:27.740000,53.3893,-168.0757,1.63,2.15,LP,6,ok08_1145
2008/07/30,11:02:22.860000,53.382,-168.1693,2.3,1.94,LP,4,ok08_1147
2008/07/30,11:03:10.010000,53.4203,-168.116,11.93,3.43,LP,6,ok08_1148
2008/07/30,11:07:07.870000,53.3944,-168.1606,0.0,2.23,VT,9,ok08_1149
2008/07/30,11:22:59.650000,53.4355,-167.9987,14.83,2.16,LP,5,ok08_1150
2008/07/30,11:56:30.770000,53.4118,-168.0797,1.23,2.21,LP,5,ok08_1155
2008/07/30,12:22:22.390000,53.4129,-168.1418,9.4,2.06,LP,5,ok08_1157
2008/07/30,13:23:17.020000,53.3698,-168.0903,14.73,2.51,LP,7,ok08_1162
2008/07/30,13:45:31.370000,53.4389,-168.0674,-0.31,2.41,LP,13,ok08_1164
2008/07/30,14:35:01.420000,53.3743,-168.0408,10.73,2.26,LP,8,ok08_1165
2008/07/30,14:36:36.630000,53.3376,-168.0678,16.43,2.8,LP,7,ok08_1166
2008/07/30,14:53:08.090000,53.4283,-168.0756,-0.11,2.2,LP,13,ok08_1169
2008/07/30,14:53:58.850000,53.4071,-168.0798,1.83,2.27,LP,6,ok08_1170
2008/07/30,14:54:51.560000,53.397,-168.0785,1.53,2.33,LP,7,ok08_1171
2008/07/30,14:58:51.420000,53.4116,-168.0882,2.53,2.78,LP,14,ok08_1175
2008/07/30,15:02:14.910000,53.382,-168.0571,3.63,2.12,LP,6,ok08_1176
2008/07/30,15:49:47.620000,53.3969,-168.0636,1.73,1.87,VT,7,ok08_1178
2008/07/30,15:59:07.900000,53.3684,-168.1138,11.73,2.12,LP,4,ok08_1179
2008/07/30,16:01:26.360000,53.3376,-168.1636,18.63,2.23,LP,5,ok08_1180
2008/07/30,16:07:24.810000,53.3944,-168.0813,1.43,1.83,LP,6,ok08_1181
2008/07/30,16:27:17.210000,53.3775,-168.1035,11.93,2.24,LP,5,ok08_1182
2008/07/30,16:29:07.910000,53.4106,-168.0722,0.09,2.14,VT,10,ok08_1183
2008/07/30,16:38:14.160000,53.3807,-168.0586,1.03,1.93,LP,6,ok08_1184
2008/07/30,16:40:15.100000,53.3956,-168.0703,0.93,2.01,VT,10,ok08_1185
2008/07/30,16:49:34.330000,53.4629,-168.1335,4.03,1.82,LP,4,ok08_1186
2008/07/30,18:54:12.260000,53.4309,-168.0819,-0.01,1.87,VT,16,ok08_1191
2008/07/30,19:31:56.960000,53.4304,-168.0784,0.79,2.18,VT,12,ok08_1192
2008/07/30,19:48:00.480000,53.4338,-168.0911,2.19,2.05,VT,12,ok08_1193
2008/07/30,20:16:00,53.4258,-168.0613,0.89,1.86,VT,5,ok08_1195
2008/07/30,20:27:09.520000,53.4819,-167.985,12.63,1.96,LP,3,ok08_1197
2008/07/30,20:34:12.040000,53.4481,-168.028,0.59,2.34,LP,5,ok08_1198
2008/07/30,21:31:03.960000,53.387,-168.1144,9.53,1.73,VT,4,ok08_1199
2008/07/30,21:40:17.800000,53.401,-168.0822,3.83,2.34,VT,7,ok08_1202
2008/07/30,21:53:54.780000,53.3727,-168.0775,14.33,2.01,VT,9,ok08_1206
2008/07/30,21:56:18.060000,53.3919,-168.1078,13.73,2.06,VT,5,ok08_1207
2008/07/30,21:57:38.200000,53.3463,-168.0705,16.03,0.28,VT,8,ok08_1208
2008/07/30,22:00:27.780000,53.4507,-168.1932,9.23,1.98,LP,7,ok08_1209
2008/07/30,22:02:18.400000,53.362,-168.057,0.93,1.93,LP,7,ok08_1210
2008/07/30,22:04:54.460000,53.2308,-168.0603,18.13,2.44,LP,4,ok08_1211
2008/07/30,22:08:10.500000,53.4647,-168.2632,6.73,1.81,LP,6,ok08_1212
2008/07/30,22:14:23.280000,53.4073,-168.09,1.03,2.03,VT,11,ok08_1213
2008/07/30,22:49:37.600000,53.3771,-168.0717,4.63,2.11,LP,7,ok08_1216
2008/07/30,23:02:46.760000,53.4096,-168.0998,0.83,1.97,VT,7,ok08_1218
2008/07/30,23:35:43.240000,53.3811,-168.118,4.43,1.71,VT,9,ok08_1221
2008/07/31,00:50:51.280000,53.4183,-168.1083,7.49,1.89,LP,4,ok08_1222
2008/07/31,01:53:58.310000,53.3532,-168.0026,1.73,2.09,LP,3,ok08_1224
2008/07/31,02:57:30.410000,53.3558,-168.194,16.53,1.85,VT,4,ok08_1226
2008/07/31,03:23:11.010000,53.4475,-168.1537,6.03,1.81,VT,10,ok08_1227
2008/07/31,03:24:19.120000,53.3353,-168.142,1.23,1.74,VT,3,ok08_1228
2008/07/31,06:30:12.270000,53.4169,-168.1308,3.6,1.65,VT,7,ok08_1230
2008/07/31,06:53:09.310000,53.3797,-168.0712,1.73,1.69,LP,7,ok08_1231
2008/07/31,07:58:18.050000,53.382,-168.1796,10.43,1.79,VT,6,ok08_1233
2008/07/31,08:05:26.290000,53.3734,-168.1479,-0.7,1.67,VT,10,ok08_1234
2008/07/31,08:26:01.160000,53.3779,-168.0055,5.93,1.69,VT,7,ok08_1235
2008/07/31,10:07:17.090000,53.4305,-168.1077,5.83,1.73,VT,5,ok08_1236
2008/07/31,13:03:12.260000,53.4421,-168.0492,1.53,1.97,VT,16,ok08_1241
2008/07/31,13:11:41.120000,53.4271,-168.1228,-0.31,1.83,LP,5,ok08_1242
2008/07/31,14:30:55.850000,53.3453,-168.0517,15.93,2.11,VT,3,ok08_1244
2008/07/31,16:11:55.430000,53.392,-168.0941,3.53,2.34,VT,17,ok08_1245
2008/07/31,19:32:21.740000,53.3495,-168.0822,13.03,2.41,VT,5,ok08_1248
2008/07/31,20:36:19.140000,53.3141,-168.0851,11.13,2.11,VT,3,ok08_1249
2008/07/31,21:28:00.120000,53.428,-168.0981,16.93,2.18,VT,4,ok08_1250
2008/07/31,22:12:18.660000,53.3679,-168.1465,-0.7,1.22,VT,8,ok08_1251
2008/07/31,22:22:39.880000,53.4573,-168.1601,11.93,2.07,LP,5,ok08_1252
2008/07/31,22:28:47.520000,53.2076,-168.0609,4.83,2.51,LP,5,ok08_1253
2008/07/31,22:35:16.500000,53.3801,-168.0873,13.03,2.35,LP,4,ok08_1254
2008/07/31,22:36:51.740000,53.3991,-168.1071,4.73,,LP,4,ok08_1255
2008/07/31,22:44:07.080000,53.4043,-168.0853,3.13,1.78,LP,6,ok08_1256
2008/07/31,22:54:11.760000,53.4054,-168.1538,10.6,2.0,VT,8,ok08_1257
2008/07/31,23:02:07.220000,53.2276,-168.0681,3.53,2.19,LP,6,ok08_1258
2008/07/31,23:04:44.760000,53.3898,-168.0985,11.53,2.19,LP,3,ok08_1259
2008/07/31,23:07:20.480000,53.3519,-168.114,22.83,2.31,VT,6,ok08_1261
2008/07/31,23:24:09,53.4089,-168.0997,11.13,2.1,LP,6,ok08_1262
2008/07/31,23:28:17.540000,53.3927,-168.0758,2.03,1.7,LP,6,ok08_1263
2008/07/31,23:30:38.600000,53.3933,-168.1033,12.63,2.25,LP,3,ok08_1264
2008/07/31,23:32:09.880000,53.4069,-168.0878,3.23,1.94,LP,6,ok08_1265
2008/07/31,23:32:56.160000,53.3845,-168.0994,13.53,2.46,LP,5,ok08_1266
2008/07/31,23:36:11.360000,53.2901,-168.04,15.93,2.26,LP,4,ok08_1267
2008/07/31,23:36:45.760000,53.4618,-168.1506,15.83,2.11,LP,6,ok08_1268
2008/07/31,23:37:35.040000,53.3893,-168.0825,7.83,2.09,LP,5,ok08_1269
2008/07/31,23:39:15.120000,53.3883,-168.0701,3.73,1.9,LP,6,ok08_1270
2008/07/31,23:44:09.960000,53.3892,-168.101,13.33,2.31,LP,5,ok08_1271
2008/07/31,23:48:02.720000,53.4026,-168.1123,14.63,2.3,LP,6,ok08_1273
2008/07/31,23:53:39.120000,53.5093,-168.1237,14.33,2.21,LP,7,ok08_1275
2008/07/31,23:55:15.200000,53.3817,-168.0887,14.43,2.18,LP,8,ok08_1276
2008/08/01,00:01:36.660000,53.3782,-168.0946,13.33,2.1,LP,7,ok08_1277
2008/08/01,00:10:20.560000,53.4111,-168.1048,1.23,1.74,LP,6,ok08_1279
2008/08/01,00:17:54.990000,53.3441,-168.0617,9.53,2.24,LP,5,ok08_1280
2008/08/01,00:22:15.420000,53.4105,-168.0886,0.93,2.11,LP,4,ok08_1281
2008/08/01,00:26:57.340000,53.3069,-168.0467,15.53,2.1,LP,7,ok08_1282
2008/08/01,00:28:49.730000,53.4088,-168.0884,2.63,1.89,LP,6,ok08_1283
2008/08/01,00:30:54.890000,53.3765,-168.093,13.23,2.04,LP,4,ok08_1284
2008/08/01,00:36:51.670000,53.3208,-168.347,4.93,2.22,LP,5,ok08_1285
2008/08/01,00:39:37.720000,53.4003,-168.0893,6.03,2.15,LP,6,ok08_1287
2008/08/01,00:48:41.480000,53.3973,-168.0886,7.53,1.91,LP,6,ok08_1288
2008/08/01,00:56:04.820000,53.3846,-168.072,2.73,1.87,LP,6,ok08_1291
2008/08/01,00:57:22.290000,53.3541,-168.3015,10.03,1.72,LP,5,ok08_1292
2008/08/01,00:58:34.610000,53.4135,-168.0958,1.13,2.19,LP,4,ok08_1293
2008/08/01,01:00:45.420000,53.3944,-168.0858,9.43,2.15,LP,6,ok08_1294
2008/08/01,01:01:25.830000,53.3568,-168.1404,17.63,2.12,VT,5,ok08_1295
2008/08/01,01:01:42.960000,53.3931,-168.0885,8.73,2.03,LP,3,ok08_1296
2008/08/01,01:03:49.930000,53.3725,-168.0956,15.23,2.25,LP,6,ok08_1297
2008/08/01,01:10:47.660000,53.4201,-168.1706,7.5,1.85,LP,5,ok08_1298
2008/08/01,01:11:19.810000,53.3994,-168.0782,4.63,2.01,LP,7,ok08_1299
2008/08/01,01:12:15.530000,53.4908,-168.1778,10.43,1.21,LP,6,ok08_1300
2008/08/01,01:18:52.250000,53.305,-168.0488,13.03,2.34,LP,6,ok08_1301
2008/08/01,01:20:42.740000,53.3791,-168.0912,15.23,1.42,LP,5,ok08_1302
2008/08/01,01:21:29.110000,53.3682,-168.0933,15.83,2.37,LP,3,ok08_1303
2008/08/01,01:21:56.370000,53.4048,-168.1013,11.93,2.03,LP,5,ok08_1304
2008/08/01,01:22:41.050000,53.3896,-168.0698,2.03,2.11,LP,7,ok08_1305
2008/08/01,01:26:05.490000,53.3942,-168.0747,3.33,2.02,LP,6,ok08_1307
2008/08/01,01:30:21.990000,53.4023,-168.0855,6.83,2.01,LP,6,ok08_1309
2008/08/01,01:31:24.180000,53.3936,-168.1539,-0.3,1.92,VT,7,ok08_1311
2008/08/01,01:32:48.110000,53.3664,-168.0667,9.33,2.13,LP,6,ok08_1313
2008/08/01,01:39:29.800000,53.3347,-168.0537,11.43,2.21,LP,7,ok08_1315
